customer_id,first_name,last_name,email,phone,address,city,state,zip_code,registration_date,is_active
921,Karan,Joshi,karan.joshi921@email.com,917815483101,537 Main Street,Pune,Maharashtra,816412,2024-11-26,True
922,Rohan,Joshi,rohan.joshi922@email.com,919632983517,290 Main Street,Bangalore,Karnataka,438270,2025-02-24,True
923,Karan,Gupta,karan.gupta923@email.com,917413417661,536 Main Street,Delhi,Delhi,790897,2026-02-10,True
924,Raj,Shah,raj.shah924@email.com,917767247805,895 Main Street,Bangalore,Karnataka,132792,2025-09-25,True
925,Priya,Nair,priya.nair925@email.com,917424143426,33 Main Street,Hyderabad,Telangana,698749,2024-07-01,True
926,Kavita,Reddy,kavita.reddy926@email.com,919258385550,639 Main Street,Ahmedabad,Gujarat,835381,2024-08-23,True
927,Vikram,Sharma,vikram.sharma927@email.com,917947997148,621 Main Street,Kolkata,West Bengal,852715,2026-02-06,True
928,Raj,Singh,raj.singh928@email.com,917343411869,480 Main Street,Ahmedabad,Gujarat,939930,2024-07-04,True
929,Raj,Gupta,raj.gupta929@email.com,918786505393,842 Main Street,Jaipur,Rajasthan,486996,2024-04-24,True
930,Raj,Shah,raj.shah930@email.com,918141669467,542 Main Street,Lucknow,Uttar Pradesh,142627,2026-02-06,True
931,Kavita,Verma,kavita.verma931@email.com,917927283698,984 Main Street,Delhi,Delhi,644719,2026-01-10,True
932,Priya,Agarwal,priya.agarwal932@email.com,919283466831,395 Main Street,Hyderabad,Telangana,298663,2025-10-04,True
933,Arjun,Malhotra,arjun.malhotra933@email.com,919448250186,641 Main Street,Hyderabad,Telangana,287588,2024-09-25,True
934,Divya,Joshi,divya.joshi934@email.com,917453179940,785 Main Street,Pune,Maharashtra,769646,2024-09-06,True
935,Anjali,Malhotra,anjali.malhotra935@email.com,919857194152,438 Main Street,Ahmedabad,Gujarat,209159,2025-10-31,True
936,Rohan,Kumar,rohan.kumar936@email.com,918724674934,517 Main Street,Jaipur,Rajasthan,453907,2024-06-15,True
937,Amit,Joshi,amit.joshi937@email.com,918902722773,956 Main Street,Lucknow,Uttar Pradesh,469438,2025-06-01,True
938,Arjun,Gupta,arjun.gupta938@email.com,918771000941,783 Main Street,Kolkata,West Bengal,764001,2025-02-03,True
939,Kavita,Agarwal,kavita.agarwal939@email.com,919613115539,247 Main Street,Kolkata,West Bengal,690500,2024-10-08,True
940,Sneha,Reddy,sneha.reddy940@email.com,918091304489,369 Main Street,Jaipur,Rajasthan,574379,2025-01-16,True
941,Rahul,Sharma,rahul.sharma941@email.com,918221841614,611 Main Street,Mumbai,Maharashtra,117094,2024-11-05,True
942,Amit,Verma,amit.verma942@email.com,918289924514,228 Main Street,Mumbai,Maharashtra,325258,2025-06-01,True
943,Raj,Mehta,raj.mehta943@email.com,919377965146,524 Main Street,Chennai,Tamil Nadu,683347,2024-09-12,True
944,Sanjay,Chopra,sanjay.chopra944@email.com,917404960131,39 Main Street,Bangalore,Karnataka,582732,2025-04-20,True
945,Amit,Kumar,amit.kumar945@email.com,918576609019,911 Main Street,Chennai,Tamil Nadu,710434,2025-08-07,True
946,Sneha,Verma,sneha.verma946@email.com,917394729488,585 Main Street,Chennai,Tamil Nadu,519218,2024-09-14,True
947,Sanjay,Singh,sanjay.singh947@email.com,918394541743,812 Main Street,Delhi,Delhi,605972,2025-10-24,True
948,Neha,Shah,neha.shah948@email.com,917409585493,610 Main Street,Lucknow,Uttar Pradesh,773452,2025-06-16,True
949,Raj,Agarwal,raj.agarwal949@email.com,918638728074,81 Main Street,Lucknow,Uttar Pradesh,918017,2026-02-21,True
950,Sanjay,Mehta,sanjay.mehta950@email.com,918494348846,901 Main Street,Kolkata,West Bengal,956835,2025-01-30,True
951,Rahul,Shah,rahul.shah951@email.com,917973744985,766 Main Street,Delhi,Delhi,784488,2024-08-11,True
952,Sanjay,Sharma,sanjay.sharma952@email.com,917232477787,313 Main Street,Pune,Maharashtra,649855,2026-03-08,True
953,Anjali,Joshi,anjali.joshi953@email.com,917642441295,335 Main Street,Lucknow,Uttar Pradesh,626806,2024-05-05,True
954,Sneha,Kumar,sneha.kumar954@email.com,919893241312,750 Main Street,Mumbai,Maharashtra,511967,2025-01-18,True
955,Rohan,Chopra,rohan.chopra955@email.com,919167796058,93 Main Street,Lucknow,Uttar Pradesh,332873,2025-02-01,True
956,Vikram,Mehta,vikram.mehta956@email.com,917635708419,136 Main Street,Pune,Maharashtra,452497,2026-01-25,True
957,Neha,Chopra,neha.chopra957@email.com,919354296652,409 Main Street,Mumbai,Maharashtra,375311,2026-01-22,True
958,Rahul,Joshi,rahul.joshi958@email.com,919997331061,134 Main Street,Pune,Maharashtra,899049,2025-12-02,True
959,Neha,Joshi,neha.joshi959@email.com,919095347470,405 Main Street,Hyderabad,Telangana,783932,2024-09-11,True
960,Sneha,Joshi,sneha.joshi960@email.com,919251627092,253 Main Street,Lucknow,Uttar Pradesh,354085,2026-02-05,True
961,Vikram,Mehta,vikram.mehta961@email.com,918389042400,702 Main Street,Pune,Maharashtra,703998,2026-01-18,True
962,Priya,Malhotra,priya.malhotra962@email.com,918819093035,375 Main Street,Pune,Maharashtra,465227,2025-10-06,True
963,Anjali,Gupta,anjali.gupta963@email.com,919814963909,25 Main Street,Lucknow,Uttar Pradesh,907069,2025-06-11,True
964,Amit,Gupta,amit.gupta964@email.com,918899277934,639 Main Street,Lucknow,Uttar Pradesh,252901,2025-01-23,True
965,Raj,Shah,raj.shah965@email.com,917857641458,702 Main Street,Hyderabad,Telangana,491979,2025-11-11,True
966,Rohan,Agarwal,rohan.agarwal966@email.com,917482632941,758 Main Street,Delhi,Delhi,157187,2025-08-14,True
967,Pooja,Kumar,pooja.kumar967@email.com,917058984033,352 Main Street,Chennai,Tamil Nadu,827497,2025-12-27,True
968,Vikram,Nair,vikram.nair968@email.com,917097702405,340 Main Street,Ahmedabad,Gujarat,319162,2024-10-16,True
969,Sneha,Singh,sneha.singh969@email.com,919247409826,769 Main Street,Jaipur,Rajasthan,371222,2024-10-05,True
970,Neha,Chopra,neha.chopra970@email.com,919985307816,716 Main Street,Bangalore,Karnataka,800722,2026-04-01,True
971,Rahul,Chopra,rahul.chopra971@email.com,917186753800,262 Main Street,Jaipur,Rajasthan,278593,2026-02-17,True
972,Vikram,Singh,vikram.singh972@email.com,918165144965,55 Main Street,Lucknow,Uttar Pradesh,587546,2024-06-18,True
973,Raj,Patel,raj.patel973@email.com,919836279709,278 Main Street,Pune,Maharashtra,795186,2024-06-13,True
974,Anjali,Shah,anjali.shah974@email.com,917081940786,300 Main Street,Delhi,Delhi,780956,2025-03-20,True
975,Sneha,Reddy,sneha.reddy975@email.com,917427794685,926 Main Street,Jaipur,Rajasthan,430779,2024-12-09,True
976,Kavita,Chopra,kavita.chopra976@email.com,917378045890,191 Main Street,Jaipur,Rajasthan,308535,2024-11-23,True
977,Neha,Joshi,neha.joshi977@email.com,917170735270,254 Main Street,Mumbai,Maharashtra,655132,2025-06-11,True
978,Anjali,Nair,anjali.nair978@email.com,917674332429,19 Main Street,Pune,Maharashtra,463625,2024-05-19,True
979,Anjali,Gupta,anjali.gupta979@email.com,918014491722,514 Main Street,Chennai,Tamil Nadu,389279,2026-02-15,True
980,Karan,Verma,karan.verma980@email.com,917126555049,967 Main Street,Pune,Maharashtra,681896,2025-07-07,True
981,Sneha,Kumar,sneha.kumar981@email.com,918687263275,673 Main Street,Kolkata,West Bengal,243928,2026-01-20,True
982,Divya,Reddy,divya.reddy982@email.com,919911965893,628 Main Street,Jaipur,Rajasthan,755910,2024-05-17,True
983,Sneha,Reddy,sneha.reddy983@email.com,919460580557,157 Main Street,Hyderabad,Telangana,547180,2025-06-04,True
984,Sanjay,Chopra,sanjay.chopra984@email.com,918929166962,556 Main Street,Kolkata,West Bengal,238173,2025-09-20,True
985,Karan,Kumar,karan.kumar985@email.com,919325096977,701 Main Street,Lucknow,Uttar Pradesh,938970,2025-09-24,True
986,Kavita,Kumar,kavita.kumar986@email.com,919957222810,723 Main Street,Chennai,Tamil Nadu,649249,2025-12-02,True
987,Rahul,Mehta,rahul.mehta987@email.com,919818493901,956 Main Street,Bangalore,Karnataka,692282,2025-11-09,True
988,Anjali,Patel,anjali.patel988@email.com,919289052391,972 Main Street,Jaipur,Rajasthan,854388,2025-12-19,True
989,Amit,Gupta,amit.gupta989@email.com,917126630005,784 Main Street,Bangalore,Karnataka,434168,2025-02-20,True
990,Rahul,Verma,rahul.verma990@email.com,919735238728,956 Main Street,Ahmedabad,Gujarat,874205,2025-07-13,True
991,Amit,Mehta,amit.mehta991@email.com,917458579821,135 Main Street,Hyderabad,Telangana,293720,2026-03-24,True
992,Rohan,Chopra,rohan.chopra992@email.com,918146166176,621 Main Street,Lucknow,Uttar Pradesh,694587,2024-07-31,True
993,Sneha,Chopra,sneha.chopra993@email.com,917991761103,704 Main Street,Hyderabad,Telangana,127351,2025-04-17,True
994,Priya,Agarwal,priya.agarwal994@email.com,917575897664,515 Main Street,Ahmedabad,Gujarat,987240,2024-08-08,True
995,Neha,Agarwal,neha.agarwal995@email.com,917790172950,873 Main Street,Kolkata,West Bengal,506281,2024-12-02,True
996,Neha,Kumar,neha.kumar996@email.com,917830044665,232 Main Street,Bangalore,Karnataka,133795,2025-02-25,True
997,Rohan,Sharma,rohan.sharma997@email.com,918774010584,228 Main Street,Chennai,Tamil Nadu,878427,2024-06-01,True
998,Sneha,Mehta,sneha.mehta998@email.com,917284053367,182 Main Street,Hyderabad,Telangana,560623,2024-07-27,True
999,Neha,Agarwal,neha.agarwal999@email.com,918965140504,909 Main Street,Kolkata,West Bengal,358771,2025-02-06,True
1000,Rahul,Mehta,rahul.mehta1000@email.com,919611039285,753 Main Street,Mumbai,Maharashtra,964371,2025-03-26,True
